[Cu]CCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-7.0723600715318256,0.7512503266334534,5.614142894744873
[Cu]CCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-6.490457587848413,0.7142749428749084,5.571635246276856
[Cu]CCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-6.145968026202578,0.7025473117828369,5.718078136444092
[Cu]CCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.847748970834495,0.6771546006202698,5.5874857902526855
[Cu]CCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.6835821198997145,0.6746538281440735,5.709421634674072
[Cu]CCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.547969841198379,0.6726347804069519,5.810937881469727
[Cu]CCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.4704128535936025,0.6732293367385864,5.898535251617432
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.41299139524831,0.6742470264434814,5.973142623901367
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.4259056858526,0.6514884233474731,5.575899600982666
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.357173094113609,0.6514955759048462,5.6447529792785645
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.294297644038064,0.6514142155647278,5.706254482269287
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.238076476473006,0.6513522267341614,5.7614288330078125
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.200741272233802,0.6521102786064148,5.811565399169922
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.196357457984924,0.6547441482543945,5.8604278564453125
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.243649047016676,0.6605620980262756,5.9113850593566895
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.293149659681159,0.6663202047348022,5.959122657775879
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.342103611030508,0.6718571782112122,6.0036725997924805
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.386950094621076,0.6769545078277588,6.044905662536621
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.428509052153073,0.681678056716919,6.083114147186279
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.467765926073124,0.6861023306846619,6.118570804595947
