0, 0
1, -7.717032410180261
2, -6.610330370203766
3, -6.150802322314874
4, -5.7545614244779095
5, -5.581041057234298
6, -5.453994079155187
7, -5.386379871268343
8, -5.431866423686978
9, -5.25192024114525
10, -5.190947077943459
11, -5.137109990823994
12, -5.08973119440337
13, -5.095971373209402
14, -5.150875205573698
15, -5.200794015438207
16, -5.253914296269324
17, -5.305985389760258
18, -5.35371878162398
19, -5.397827829100606
20, -5.438706855347032
