[Cu]CCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-7.05458145542717,0.6570274233818054,4.040761947631836
[Cu]CCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.595969802135089,0.5847205519676208,4.278314113616943
[Cu]CCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.3349827281126,0.5911892652511597,4.648539543151856
[Cu]CCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.256115621885995,0.5921463370323181,4.7435688972473145
[Cu]CCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.118617575849486,0.5964588522911072,4.953893184661865
[Cu]CCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.029915396630113,0.6015750765800476,5.128993988037109
[Cu]CCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.9617294047000176,0.6061917543411255,5.275142669677734
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.912405991481986,0.6105518937110901,5.398096561431885
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.045916977888508,0.6001533269882202,5.088983058929443
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.002725418560868,0.6033984422683716,5.186975479125977
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.960786298802242,0.6060838103294373,5.27426290512085
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.922495695972952,0.6084442734718323,5.352415084838867
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.888170161087274,0.6105824112892151,5.422847747802734
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.897038431993755,0.6151520609855652,5.491147994995117
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-4.958918336317165,0.6228591799736023,5.559419631958008
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.015746347240784,0.62992262840271,5.621873378753662
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.068564488389674,0.6364500522613525,5.679285049438477
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.117215844683509,0.6424623727798462,5.7321648597717285
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.162195112056901,0.6480194926261902,5.78102970123291
[Cu]CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)O[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],5.0,0.5,25,-5.20692914016214,0.653381884098053,5.82685136795044
